,student_id,gender_code,age,week,weekday,time,engagement_level,room,class_id
1156,20,1,16,1,1,11:00:00,Highly Engaged,R4,237
1157,13,1,16,1,1,11:00:00,Engaged,R4,237
1158,23,1,16,1,1,11:00:00,Highly Engaged,R4,237
1159,21,1,15,1,1,11:00:00,Not Engaged,R4,237
1160,1,1,16,1,1,10:55:00,Not Engaged,R4,237
1161,14,1,16,1,1,10:55:00,Not Engaged,R4,237
1162,9,1,17,1,1,10:55:00,Highly Engaged,R4,237
1163,3,1,16,1,1,10:00:00,Highly Engaged,R4,237
1164,18,1,16,1,1,10:00:00,Not Engaged,R4,237
1165,8,1,16,1,1,10:00:00,Highly Engaged,R4,237
1166,14,1,16,1,4,13:20:00,Not Engaged,R4,238
1167,20,1,16,1,4,13:20:00,Highly Engaged,R4,238
1168,10,1,15,1,4,13:15:00,Not Engaged,R4,238
1169,10,1,15,1,4,13:15:00,Not Engaged,R4,238
1170,4,1,16,1,4,13:15:00,Highly Engaged,R4,238
1171,21,1,15,1,4,13:15:00,Not Engaged,R4,238
1172,1,1,16,1,4,13:10:00,Highly Engaged,R4,238
1173,11,1,16,1,4,13:10:00,Not Engaged,R4,238
1174,23,1,16,1,4,13:10:00,Not Engaged,R4,238
1175,17,1,16,1,4,13:10:00,Highly Engaged,R4,238
1176,19,1,16,1,4,13:10:00,Highly Engaged,R4,238
1177,15,1,16,1,4,13:10:00,Highly Engaged,R4,238
1178,18,1,16,1,4,13:00:00,Not Engaged,R4,238
1179,18,1,16,1,5,10:00:00,Not Engaged,R4,239
1180,3,1,16,2,1,13:25:00,Highly Engaged,R4,240
1181,7,1,15,2,1,13:10:00,Not Engaged,R4,240
1182,18,1,16,2,1,13:10:00,Not Engaged,R4,240
1183,12,1,16,2,1,12:10:00,Engaged,R4,240
1184,22,1,16,2,4,11:00:00,Highly Engaged,R4,241
1185,13,1,16,2,4,10:55:00,Highly Engaged,R4,241
1186,23,1,16,2,4,10:55:00,Highly Engaged,R4,241
1187,21,1,15,2,4,10:55:00,Not Engaged,R4,241
1188,3,1,16,2,4,10:50:00,Not Engaged,R4,241
1189,18,1,16,2,4,10:45:00,Not Engaged,R4,241
1190,7,1,15,2,4,11:25:00,Not Engaged,R4,242
1191,14,1,16,2,4,11:25:00,Not Engaged,R4,242
1192,1,1,16,3,1,13:15:00,Not Engaged,R4,243
1193,7,1,15,3,1,13:10:00,Not Engaged,R4,243
1194,17,1,16,3,1,13:00:00,Highly Engaged,R4,243
1195,1,1,16,3,1,12:15:00,Not Engaged,R4,243
1196,22,1,16,3,4,11:00:00,Engaged,R4,244
1197,7,1,15,2,4,11:25:00,Not Engaged,R4,245
1198,14,1,16,2,4,11:25:00,Not Engaged,R4,245
1199,16,1,16,4,4,13:25:00,Not Engaged,R4,247
1200,11,1,16,4,4,13:25:00,Engaged,R4,247
1201,2,1,17,4,4,13:25:00,Highly Engaged,R4,247
1202,20,1,16,4,4,13:20:00,Highly Engaged,R4,247
1203,13,1,16,4,4,13:20:00,Highly Engaged,R4,247
1204,19,1,16,4,4,13:20:00,Engaged,R4,247
1205,21,1,15,4,4,13:20:00,Not Engaged,R4,247
1206,21,1,15,4,4,12:40:00,Not Engaged,R4,247
1207,18,1,16,1,5,10:00:00,Not Engaged,R4,248
